LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
41, 1.0, 9925.0, 622080, 1.0, 9973.0, 921600, 1439.0, 10099.0, 47616, -6292.0, -1.0, 31360, -50332.0, -1.0, 460800, 10163.0, 10522.0, 46080,
42, 1.0, 1377.0, 103488, 1.0, 1341.0, 33792, 527.0, 1467.0, 6784, -12583.0, -1.0, 103488, -6292.0, -1.0, 16896, 1563.0, 1611.0, 6272,
43, 1.0, 899.0, 80000, 1.0, 927.0, 102400, 827.0, 1053.0, 13056, -6292.0, -1.0, 6272, -12583.0, -1.0, 102400, 1053.0, 1152.0, 12800,
44, 1.0, 1377.0, 103488, 1.0, 1437.0, 135168, 527.0, 1563.0, 25600, -12583.0, -1.0, 103488, -12583.0, -1.0, 67584, 1563.0, 1758.0, 25088,
45, 1.0, 1966.0, 81536, 1.0, 2045.0, 212992, 910.0, 2171.0, 13056, -6292.0, -1.0, 40768, -25166.0, -1.0, 212992, 2171.0, 2268.0, 12544,
46, 1.0, 1366.0, 52136, 1.0, 1349.0, 85120, 610.0, 1475.0, 8352, -6292.0, -1.0, 26068, -12583.0, -1.0, 85120, 1571.0, 1632.0, 7840,
47, 1.0, 4852.0, 108000, 1.0, 4891.0, 460800, 1542.0, 5017.0, 8768, -6292.0, -1.0, 7840, -50332.0, -1.0, 460800, 5081.0, 5143.0, 8000,
48, 1.0, 880.0, 40768, 1.0, 863.0, 26624, 910.0, 989.0, 1824, -6292.0, -1.0, 40768, -6292.0, -1.0, 26624, 1085.0, 1097.0, 1568,
49, 1.0, 808.0, 7200, 1.0, 927.0, 102400, 918.0, 1053.0, 1408, -6292.0, -1.0, 1568, -12583.0, -1.0, 102400, 1053.0, 1061.0, 1152,
50, 1.0, 880.0, 40768, 1.0, 959.0, 106496, 910.0, 1085.0, 6528, -6292.0, -1.0, 40768, -12583.0, -1.0, 106496, 1085.0, 1133.0, 6272,
51, 1.0, 3052.0, 122304, 1.0, 3131.0, 319488, 910.0, 3257.0, 19584, -6292.0, -1.0, 40768, -37749.0, -1.0, 319488, 3257.0, 3403.0, 18816,
52, 1.0, 1966.0, 81536, 1.0, 1981.0, 159744, 910.0, 2107.0, 9920, -6292.0, -1.0, 40768, -18875.0, -1.0, 159744, 2171.0, 2244.0, 9408,
53, 1.0, 5716.0, 129600, 1.0, 5819.0, 663552, 1830.0, 5945.0, 10368, -6292.0, -1.0, 9408, -69206.0, -1.0, 663552, 5945.0, 6019.0, 9600,
54, 1.0, 880.0, 40768, 1.0, 879.0, 39936, 910.0, 1005.0, 2608, -6292.0, -1.0, 40768, -6292.0, -1.0, 39936, 1085.0, 1103.0, 2352,
55, 1.0, 808.0, 7200, 1.0, 927.0, 102400, 918.0, 1053.0, 1408, -6292.0, -1.0, 1568, -12583.0, -1.0, 102400, 1053.0, 1061.0, 1152,
56, 1.0, 880.0, 40768, 1.0, 959.0, 106496, 910.0, 1085.0, 6528, -6292.0, -1.0, 40768, -12583.0, -1.0, 106496, 1085.0, 1133.0, 6272,
57, 1.0, 9970.0, 8192, 1.0, 10073.0, 1024000, 1150.0, 10199.0, 3048, -6292.0, -1.0, 1024, -106954.0, -1.0, 1024000, 10223.0, 10230.0, 1000,
