LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
20, 1.0, 16464.0, 94080, 33.0, 16559.0, 215040, 63.0, 16561.0, 188160, -12583.0, -1.0, 94080, -6292.0, -1.0, 30720, 16589.0, 22468.0, 188160,
21, 1.0, 28226.0, 100352, 33.0, 28417.0, 573440, 63.0, 28419.0, 501760, -12583.0, -1.0, 100352, -12583.0, -1.0, 81920, 28447.0, 44126.0, 501760,
22, 1.0, 22898.0, 100352, 33.0, 23041.0, 401408, 63.0, 23043.0, 351232, -12583.0, -1.0, 100352, -6292.0, -1.0, 57344, 23071.0, 34046.0, 351232,
23, 1.0, 50594.0, 145152, 33.0, 50833.0, 1128960, 63.0, 50863.0, 1032192, -6292.0, -1.0, 21952, -25166.0, -1.0, 225792, 50879.0, 83134.0, 1032192,
24, 1.0, 13130.0, 100352, 33.0, 13185.0, 86016, 63.0, 13187.0, 75264, -12583.0, -1.0, 100352, -6292.0, -1.0, 12288, 13215.0, 15566.0, 75264,
25, 1.0, 11882.0, 60000, 33.0, 11969.0, 153600, 63.0, 11979.0, 121600, -6292.0, -1.0, 4704, -6292.0, -1.0, 38400, 12007.0, 15806.0, 121600,
26, 1.0, 17570.0, 100352, 33.0, 17665.0, 229376, 63.0, 17667.0, 200704, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 17695.0, 23966.0, 200704,
27, 1.0, 24674.0, 100352, 33.0, 24833.0, 458752, 63.0, 24835.0, 401408, -12583.0, -1.0, 100352, -12583.0, -1.0, 65536, 24863.0, 37406.0, 401408,
28, 1.0, 24674.0, 100352, 33.0, 24833.0, 458752, 63.0, 24835.0, 401408, -12583.0, -1.0, 100352, -12583.0, -1.0, 65536, 24863.0, 37406.0, 401408,
29, 1.0, 62682.0, 165888, 33.0, 62969.0, 1474560, 63.0, 62983.0, 1327104, -6292.0, -1.0, 25088, -31457.0, -1.0, 294912, 44863.0, 71703.0, 1327135,
30, 1.0, 13130.0, 100352, 33.0, 13185.0, 86016, 63.0, 13187.0, 75264, -12583.0, -1.0, 100352, -6292.0, -1.0, 12288, 13215.0, 15566.0, 75264,
31, 9.0, 980.0, 4704, 33.0, 1067.0, 10752, 63.0, 1077.0, 12544, -6292.0, -1.0, 4704, -6292.0, -1.0, 1536, 1105.0, 1496.0, 12544,
32, 1.0, 17570.0, 100352, 33.0, 17665.0, 229376, 63.0, 17667.0, 200704, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 17695.0, 23966.0, 200704,
33, 1.0, 22898.0, 100352, 33.0, 23041.0, 401408, 63.0, 23043.0, 351232, -12583.0, -1.0, 100352, -6292.0, -1.0, 57344, 23071.0, 34046.0, 351232,
34, 1.0, 26450.0, 100352, 33.0, 26625.0, 516096, 63.0, 26627.0, 451584, -12583.0, -1.0, 100352, -12583.0, -1.0, 73728, 26655.0, 40766.0, 451584,
35, 1.0, 77960.0, 186624, 33.0, 78263.0, 1866240, 63.0, 78293.0, 1700352, -6292.0, -1.0, 28224, -37749.0, -1.0, 373248, 43468.0, 98677.0, 1700383,
36, 1.0, 14018.0, 100352, 33.0, 14081.0, 114688, 63.0, 14083.0, 100352, -12583.0, -1.0, 100352, -6292.0, -1.0, 16384, 14111.0, 17246.0, 100352,
37, 1.0, 15674.0, 80000, 33.0, 15769.0, 204800, 63.0, 15771.0, 160000, -6292.0, -1.0, 6272, -6292.0, -1.0, 51200, 15799.0, 20798.0, 160000,
38, 1.0, 17570.0, 100352, 33.0, 17665.0, 229376, 63.0, 17667.0, 200704, -12583.0, -1.0, 100352, -6292.0, -1.0, 32768, 17695.0, 23966.0, 200704,
39, 1.0, 41332.0, 103488, 33.0, 41603.0, 946176, 63.0, 41621.0, 852992, -12583.0, -1.0, 103488, -18875.0, -1.0, 135168, 41649.0, 68304.0, 852992,
40, 1.0, 30004.0, 103488, 33.0, 30179.0, 591360, 63.0, 30197.0, 533120, -12583.0, -1.0, 103488, -12583.0, -1.0, 84480, 30225.0, 46884.0, 533120,
41, 1.0, 92768.0, 207360, 33.0, 93119.0, 2304000, 63.0, 93133.0, 2073600, -6292.0, -1.0, 31360, -50332.0, -1.0, 460800, 42434.0, 125181.0, 2073631,
42, 1.0, 14900.0, 103488, 33.0, 14947.0, 118272, 63.0, 14965.0, 106624, -12583.0, -1.0, 103488, -6292.0, -1.0, 16896, 14993.0, 18324.0, 106624,
43, 1.0, 22010.0, 80000, 33.0, 22169.0, 409600, 63.0, 22171.0, 320000, -6292.0, -1.0, 6272, -12583.0, -1.0, 102400, 22199.0, 32198.0, 320000,
44, 1.0, 26228.0, 103488, 33.0, 26371.0, 473088, 63.0, 26389.0, 426496, -12583.0, -1.0, 103488, -12583.0, -1.0, 67584, 26417.0, 39744.0, 426496,
45, 1.0, 17882.0, 40768, 33.0, 18169.0, 425984, 63.0, 18184.0, 326144, -6292.0, -1.0, 40768, -25166.0, -1.0, 212992, 18199.0, 28390.0, 326144,
46, 1.0, 8414.0, 26068, 33.0, 8593.0, 170240, 63.0, 8620.0, 133280, -6292.0, -1.0, 26068, -12583.0, -1.0, 85120, 8635.0, 12799.0, 133280,
47, 1.0, 18248.0, 36000, 33.0, 18599.0, 460800, 63.0, 18622.0, 360000, -6292.0, -1.0, 7840, -50332.0, -1.0, 460800, 18629.0, 29878.0, 360000,
48, 1.0, 6458.0, 40768, 33.0, 6521.0, 53248, 63.0, 6536.0, 40768, -6292.0, -1.0, 40768, -6292.0, -1.0, 26624, 6551.0, 7824.0, 40768,
49, 1.0, 5360.0, 7200, 33.0, 5519.0, 102400, 63.0, 5526.0, 28800, -6292.0, -1.0, 1568, -12583.0, -1.0, 102400, 5549.0, 6448.0, 28800,
50, 1.0, 11354.0, 40768, 33.0, 11513.0, 212992, 63.0, 11528.0, 163072, -6292.0, -1.0, 40768, -12583.0, -1.0, 106496, 11543.0, 16638.0, 163072,
51, 1.0, 24410.0, 40768, 33.0, 24825.0, 638976, 63.0, 24840.0, 489216, -6292.0, -1.0, 40768, -37749.0, -1.0, 319488, 24855.0, 40142.0, 489216,
52, 1.0, 14618.0, 40768, 33.0, 14841.0, 319488, 63.0, 14856.0, 244608, -6292.0, -1.0, 40768, -18875.0, -1.0, 159744, 14871.0, 22514.0, 244608,
53, 1.0, 25366.0, 43200, 33.0, 25781.0, 663552, 63.0, 25804.0, 518400, -6292.0, -1.0, 9408, -69206.0, -1.0, 663552, 25811.0, 42010.0, 518400,
54, 1.0, 7274.0, 40768, 33.0, 7353.0, 79872, 63.0, 7368.0, 61152, -6292.0, -1.0, 40768, -6292.0, -1.0, 39936, 7383.0, 9293.0, 61152,
55, 1.0, 5360.0, 7200, 33.0, 5519.0, 102400, 63.0, 5526.0, 28800, -6292.0, -1.0, 1568, -12583.0, -1.0, 102400, 5549.0, 6448.0, 28800,
56, 1.0, 11354.0, 40768, 33.0, 11513.0, 212992, 63.0, 11528.0, 163072, -6292.0, -1.0, 40768, -12583.0, -1.0, 106496, 11543.0, 16638.0, 163072,
57, 1.0, 33946.0, 1024, 33.0, 34977.0, 1024000, 63.0, 34976.0, 32000, -6292.0, -1.0, 1024, -106954.0, -1.0, 1024000, 35007.0, 36006.0, 32000,
